1200.48,-427332.394101246
1197.12,-441290.444573392
1193.78,-455644.582986911
1190.45,-470427.615071899
1187.15,-485656.564730274
1183.86,-501325.615296559
1180.6,-517418.515070118
1177.34,-533931.087295098
1174.11,-550883.865958409
1170.9,-568314.107809008
1167.7,-586252.513096268
1164.52,-604705.410858466
1161.36,-623657.306799231
1158.21,-643092.818115727
1155.08,-663019.554955527
1151.97,-683471.771888597
1148.88,-704491.150570711
1145.8,-726100.34478935
1142.74,-748292.338340387
1139.69,-771045.366327039
1136.66,-794351.231444183
1133.65,-818233.222813562
1130.65,-842737.145290981
1127.67,-867902.522355718
1124.71,-893738.345397143
1121.76,-920224.476107359
1118.82,-947338.79090371
1115.9,-975086.681470629
1113,-1003508.70618804
1110.11,-1032656.46820225
1107.23,-1062559.84317649
1104.37,-1093210.40892795
1101.53,-1124578.51362485
1098.7,-1156649.28362665
1095.88,-1189447.13352174
1093.08,-1223026.96573915
1090.3,-1257438.57490991
1087.52,-1292694.48252346
1084.76,-1328768.61685708
1082.02,-1365628.6297969
1079.29,-1403274.99233058
1076.57,-1441752.78969558
1073.87,-1481125.23355591
1071.18,-1521430.5528842
1068.5,-1562658.90530592
1065.84,-1604769.85405367
1063.19,-1647737.58962174
1060.55,-1691584.32939902
1057.93,-1736373.52864049
1055.32,-1782167.17340913
1052.72,-1828982.13796279
1050.14,-1876784.53193983
1047.56,-1925527.39616419
1045,-1975201.03004988
1042.46,-2025852.36138103
1039.92,-2077556.16983449
1037.4,-2130360.92238887
1034.89,-2184254.90896288
1032.39,-2239183.39584413
1029.9,-2295103.07438446
1027.43,-2352028.1763038
1024.97,-2410028.18156156
1022.51,-2469177.60007291
1020.08,-2529499.04091384
1017.65,-2590948.57444919
1015.23,-2653458.12630971
1012.83,-2716999.2871923
1010.44,-2781615.15601631
1008.05,-2847390.97782741
1005.68,-2914387.74342729
1003.32,-2982593.23922228
1000.97,-3051935.21783234
998.637,-3122344.55151225
996.311,-3193819.05335347
993.995,-3266429.50048935
991.69,-3340263.28359406
989.395,-3415350.37835145
987.112,-3491635.15242349
984.838,-3569020.70145487
982.575,-3647447.85386487
980.323,-3726944.54040052
978.081,-3807600.97077717
975.849,-3889489.47374611
973.627,-3972596.06005797
971.416,-4056822.95693565
969.214,-4142060.9540207
967.022,-4228273.85862117
964.84,-4315521.0028933
962.669,-4403898.46240594
960.506,-4493445.49876548
958.354,-4584094.11079487
956.211,-4675708.13819921
954.078,-4768179.98624658
951.954,-4861503.41618236
949.839,-4955762.77532035
947.734,-5051040.75247689
945.639,-5147325.15918368
943.552,-5244489.13238724
941.475,-5342367.92725966
939.407,-5440867.15036738
937.348,-5540014.87159203
935.298,-5639905.17131547
933.257,-5740587.32002319
931.224,-5841982.35851246
929.201,-5943906.76901886
927.186,-6046179.4713799
925.18,-6148731.60087969
923.183,-6251619.28017623
921.194,-6354931.09173478
919.214,-6458662.28129124
917.243,-6562660.83161406
915.28,-6666693.62290919
913.325,-6770580.09412168
911.378,-6874283.50785861
909.44,-6977883.30093317
907.51,-7081445.01434952
905.588,-7184899.48137288
903.675,-7288023.80839438
901.769,-7390552.5149514
899.872,-7492323.48468528
897.982,-7593342.2983524
896.1,-7693706.46188315
894.227,-7793454.74760598
892.361,-7892454.59415269
890.502,-7990429.76703502
888.652,-8087105.9705383
886.809,-8182362.77981302
884.974,-8276260.71946608
883.146,-8368932.38155314
881.326,-8460418.35584473
879.514,-8550575.7647592
877.709,-8639156.81548915
875.911,-8725973.8268566
874.12,-8811039.10113396
872.337,-8894556.11171034
