1200.48,676076.418394256
1197.12,698398.57079353
1193.78,721368.552696913
1190.45,745001.963803562
1187.15,769314.671673438
1183.86,794322.812830176
1180.6,820042.793742065
1177.34,846491.291674046
1174.11,873685.255410843
1170.9,901641.905840076
1167.7,930378.736396202
1164.52,959913.513360582
1161.36,990264.276005912
1158.21,1021449.33659098
1155.08,1053487.28019235
1151.97,1086396.96437122
1148.88,1120197.51867163
1145.8,1154908.34394538
1142.74,1190549.11149459
1139.69,1227139.76203433
1136.66,1264700.50446327
1133.65,1303251.81444237
1130.65,1342814.43277614
1127.67,1383409.36358873
1124.71,1425057.87229446
1121.76,1467781.48335589
1118.82,1511601.97782155
1115.9,1556541.39064883
1113,1602622.0077933
1110.11,1649866.36307386
1107.23,1698297.23479654
1104.37,1747937.64214566
1101.53,1798810.8413271
1098.7,1850940.32146191
1095.88,1904349.80023442
1093.08,1959063.21927749
1090.3,2015104.73930226
1087.52,2072498.73496024
1084.76,2131269.7894409
1082.02,2191442.68879775
1079.29,2253042.41599563
1076.57,2316094.14468565
1073.87,2380623.23269471
1071.18,2446655.21523062
1068.5,2514215.79780254
1065.84,2583330.84884655
1063.19,2654026.39206281
1060.55,2726328.59845455
1057.93,2800263.77807045
1055.32,2875858.37144491
1052.72,2953138.94073889
1050.14,3032132.16057762
1047.56,3112864.8085814
1045,3195363.75558666
1042.46,3279655.95557115
1039.92,3365768.43525163
1037.4,3453728.28339584
1034.89,3543562.63980207
1032.39,3635298.68398001
1029.9,3728963.62353151
1027.43,3824584.68219338
1024.97,3922189.08760736
1022.51,4021804.05875008
1020.08,4123456.79307353
1017.65,4227174.4533399
1015.23,4332984.15414302
1012.83,4440912.9481322
1010.44,4550987.81194134
1008.05,4663235.63181323
1005.68,4777683.18892989
1003.32,4894357.14445754
1000.97,5013284.02429668
998.637,5134490.20355312
996.311,5258001.89072143
993.995,5383845.11160425
991.69,5512045.69294777
989.395,5642629.24581848
987.112,5775621.14871946
984.838,5911046.53044674
982.575,6048930.25270547
980.323,6189296.8924678
978.081,6332170.72411028
975.849,6477575.70131933
973.627,6625535.43877183
971.416,6776073.19359404
969.214,6929211.84663659
967.022,7084973.88352874
964.84,7243381.37556594
962.669,7404455.96038888
960.506,7568218.82253611
958.354,7734690.67378647
956.211,7903891.73338903
954.078,8075841.70814932
951.954,8250559.77235051
949.839,8428064.54762243
947.734,8608374.08263636
945.639,8791505.83275282
943.552,8977476.63956742
941.475,9166302.71038851
939.407,9357999.59766669
937.348,9552582.17836252
935.298,9750064.63331218
933.257,9950460.42654161
931.224,10153782.2846025
929.201,10360042.1759246
927.186,10569251.2901583
925.18,10781420.0175949
923.183,10996557.9286371
921.194,11214673.7533116
919.214,11435775.3609038
917.243,11659869.739671
915.28,11886962.976691
913.325,12117060.2378063
911.378,12350165.7478014
909.44,12586282.7706357
907.51,12825413.5899528
905.588,13067559.4897417
903.675,13312720.7352269
901.769,13560896.5540109
899.872,13812085.1174319
897.982,14066283.5222281
896.1,14323487.7724453
894.227,14583692.7617166
892.361,14846892.2557903
890.502,15113078.8754435
888.652,15382244.0797273
886.809,15654378.1496205
884.974,15929470.1720402
883.146,16207508.0242631
881.326,16488478.358825
879.514,16772366.5888025
877.709,17059156.873597
875.911,17348832.1051805
874.12,17641373.8948572
872.337,17936762.5605221
870.562,18234977.1144746
868.793,18535995.251755
867.031,18839793.3390742
865.277,19146346.4042959
863.53,19455628.1265556
861.79,19767610.8269723
860.057,20082265.4599947
858.33,20399561.6053888
856.611,20719467.4609122
854.899,21041949.8356549
853.193,21366974.1440448
851.494,21694504.4006155
849.802,22024503.2154578
848.117,22356931.7904097
846.438,22691749.9160196
844.766,23028915.9692325
843.1,23368386.9118949
841.442,23710118.2900259
839.789,24054064.2338612
838.143,24400177.4587742
836.504,24748409.266943
834.871,25098709.549891
833.244,25451026.7918903
831.624,25805308.0741336
830.01,26161499.0798523
828.402,26519544.1002663
826.8,26879386.0413804
825.205,27240966.4317256
823.615,27604225.4309241
822.032,27969101.8391751
820.455,28335533.1076622
818.884,28703455.3498053
817.319,29072803.3534847
815.76,29443510.5941317
814.207,29815509.2487176
812.659,30188730.210735
811.118,30563103.1059516
809.582,30938556.3092722
808.053,31315016.9623184
806.529,31692410.9920542
805.01,32070663.1302587
803.498,32449696.9339346
801.991,32829434.8066271
800.49,33209798.0205715
798.994,33590706.7398825
797.504,33972080.0444418
796.02,34353835.9548441
794.541,34735891.4581226
793.067,35118162.534354
791.599,35500564.1841008
790.137,35883010.4568035
788.679,36265414.4799011
787.228,36647688.4887959
785.781,37029743.8577097
784.34,37411491.1311914
782.904,37792840.0566617
781.473,38173699.617423
780.048,38553978.0666954
778.628,38933582.9622283
777.212,39312421.201727
775.803,39690399.0589657
774.398,40067422.2205674
772.998,40443395.8234807
771.603,40818224.4931282
770.213,41191812.3821533
768.829,41564063.2097947
767.449,41934880.3018625
766.074,42304166.6312815
764.704,42671824.8591403
763.339,43037757.3763572
761.979,43401866.3457228
760.624,43764053.7445377
759.273,44124221.4076314
757.928,44482271.0707816
756.587,44838104.4146379
755.251,45191623.1088644
753.919,45542728.8568082
752.592,45891323.4403102
751.27,46237308.7648999
749.953,46580586.9052716
748.64,46921060.1508805
747.332,47258631.0518867
746.028,47593202.4651163
744.729,47924677.6003195
743.434,48252960.0664131
742.144,48577953.9178571
740.858,48899563.7010966
739.577,49217694.5010031
738.3,49532251.987267
737.028,49843142.4607958
735.759,50150272.9000781
734.496,50453551.0072615
733.236,50752885.2543418
731.981,51048184.9289397
730.731,51339360.1800409
729.484,51626322.0634335
728.242,51908982.5868725
727.004,52187254.7549324
725.77,52461052.6135981
724.54,52730291.2944173
723.315,52994887.0582727
722.094,53254757.3387608
720.876,53509820.7850252
719.663,53759997.3042503
718.454,54005208.1035176
717.249,54245375.731031
716.048,54480424.1170519
714.851,54710278.613873
713.658,54934866.035384
712.469,55154114.6959411
711.284,55367954.4483653
710.103,55576316.7214482
708.926,55779134.5565715
707.753,55976342.6434866
706.583,56167877.3555034
705.418,56353676.7835101
704.256,56533680.7695241
703.098,56707830.9389994
701.944,56876070.7324274
700.794,57038345.4359666
699.647,57194602.21103
698.504,57344790.1230726
697.365,57488860.1691047
696.23,57626765.3044547
695.098,57758460.4683354
693.97,57883902.6083182
692.846,58003050.7038685
691.725,58115865.788679
690.608,58222310.9718283
689.495,58322351.4579324
688.385,58415954.5661326
687.279,58503089.7478339
686.176,58583728.6032884
685.077,58657844.8970169
683.981,58725414.5721568
682.889,58786415.7632298
681.8,58840828.808115
680.715,58888636.2585422
679.633,58929822.8893557
678.554,58964375.7066268
677.479,58992283.9544979
676.408,59013539.1206328
675.34,59028134.9406249
674.275,59036067.4009468
673.213,59037334.74078
672.155,59031937.4524413
671.1,59019878.2806934
670.049,59001162.2206221
669.001,58975796.5144563
667.956,58943790.646832
666.914,58905156.339183
665.876,58859907.5424937
664.84,58808060.4290542
663.808,58749633.3829859
662.78,58684646.9892474
661.754,58613124.0218783
660.731,58535089.4305575
659.712,58450570.3263122
658.696,58359595.9658499
657.683,58262197.7347447
656.673,58158409.1295812
655.666,58048265.7386468
654.663,57931805.2219466
653.662,57809067.2895859
652.664,57680093.6795102
651.67,57544928.1337811
650.678,57403616.3741024
649.69,57256206.0760577
648.704,57102746.8424724
647.722,56943290.1757188
646.742,56777889.4489596
645.765,56606599.8766328
644.792,56429478.483767
643.821,56246584.0744968
642.853,56057977.1996906
641.888,55863720.1237681
640.926,55663876.7904514
639.967,55458512.7879748
639.011,55247695.3133449
638.057,55031493.1358932
637.107,54809976.5600369
636.159,54583217.3874117
635.214,54351288.8783546
634.272,54114265.7125413
633.333,53872223.9492864
632.396,53625240.9870062
631.462,53373395.5222198
630.531,53116767.5081545
629.603,52855438.1125496
628.677,52589489.6753005
627.754,52319005.665459
626.834,52044070.6379367
625.917,51764770.1897394
625.002,51481190.9159808
624.09,51193420.3654822
623.18,50901546.9961172
622.274,50605660.129966
621.369,50305849.9081476
620.468,50002207.2455296
619.569,49694823.7852804
618.673,49383791.8533465
617.779,49069204.4127119
616.888,48751155.0176672
615.999,48429737.7681369
615.113,48105047.2638076
614.23,47777178.5585285
613.349,47446227.1145352
612.47,47112288.7569283
611.594,46775459.6282794
610.721,46435836.1432545
609.85,46093514.9435266
608.981,45748592.8528725
608.115,45401166.8325642
607.252,45051333.9368627
606.391,44699191.2690281
605.532,44344835.9374534
604.676,43988365.0122679
603.822,43629875.482267
602.971,43269464.2122854
602.122,42907227.9009185
601.275,42543263.0387641
600.431,42177665.8671028
599.589,41810532.337104
598.75,41441958.0695403
597.913,41072038.3149746
597.078,40700867.9146728
596.245,40328541.261965
595.415,39955152.2642086
594.587,39580794.3055036
593.762,39205560.2099369
592.938,38829542.2055015
592.117,38452831.888752
591.299,38075520.1901447
590.482,37697697.3400034
589.668,37319452.8353671
588.856,36940875.4074663
588.046,36562052.9899832
587.239,36183072.6881035
586.434,35804020.7483421
585.631,35424982.5291827
584.83,35046042.4724795
584.031,34667284.0757487
583.234,34288789.8652059
582.44,33910641.3697028
581.648,33532919.0954531
580.858,33155702.501731
580.07,32779069.9772244
579.284,32403098.817468
578.501,32027865.2029849
577.719,31653444.1783927
576.94,31279909.6323747
576.162,30907334.2784878
575.387,30535789.636909
574.614,30165346.0170244
573.843,29796072.5009402
573.074,29428036.9278251
572.307,29061305.8792283
571.542,28695944.6651725
570.779,28332017.3112459
570.018,27969586.546404
569.26,27608713.7918841
568.503,27249459.1507648
567.748,26891881.3985453
566.995,26536037.9744817
566.245,26181984.9739023
565.496,25829777.1412239
564.749,25479467.863945
564.004,25131109.1674011
563.261,24784751.7103718
562.52,24440444.7814891
561.781,24098236.2964962
561.044,23758172.7962576
560.309,23420299.4456036
559.576,23084660.0329275
